5064368	非斯-布勒曼大區	Morocco	zh
638817	منطقة ثين	India	ar
549670	Córdoba 	Colombia	fr
1649680	Obwód dżalalabadzki	Kyrgyzstan	pl
885790	Bengbu	China	it
2788558	ハルキウ	Ukraine	ja
7121641	Lebak Regency	Indonesia	en
930688	Capital 	Kuwait	es
767653	Южный Кордофан	Sudan	ru
44978776	Rome Hoofdstad 	Italy	nl
389458	Celebes Meridional	Indonesia	pt
6886	شيكاغو	United States	ar
468417	Karbala Governorate	Iraq	en
4521946	Governatorato del Rif di Damasco	Syria	it
773714	São José dos Campos	Brazil	en
19605700	Восточная Азия	Taiwan	ru
766880	دنيزلي	Turkey	ar
11821486	Tiruvarur 	India	de
6575486	Kabupaten de Bekasi	Indonesia	fr
1492624	Biskra 	Algeria	de
672930	Delta 	Nigeria	pl
45017056	Turijn 	Italy	nl
973241	Dhanbad	India	pt
1469900	Prowincja Dżidżal	Algeria	pl
47567329	West-Aserbaidschan	Iran	de
3369616	Godda	India	es
422642	Manipur	India	en
288264	Zhengzhou	China	en
11254	Frise 	Netherlands	fr
3829700	コーヤンブットゥール県	India	ja
2904263	Plateau Central	Burkina Faso	de
61744	Fukuoka 	Japan	nl
52710	Браззавиль	Republic of the Congo	ru
2506893	Guangyuan	China	nl
1516496	绵阳市	China	zh
13774	Houston	United States	en
5590806	Тханьхоа 	Vietnam	ru
20514897	巴斯克自治區	Spain	zh
1025939	Sukkur	Pakistan	it
2137952	Maiduguri	Nigeria	fr
180360	Aguascalientes	Mexico	fr
3624617	Северная провинция 	Rwanda	ru
599079	Ahvaz	Iran	fr
365670	Indore 	India	nl
1787776	Kananga	Democratic Republic of the Congo	fr
7138874	Région Papouasie	Papua New Guinea	fr
1459261	Prowincja Mesyna	Italy	pl
292011	Suzhou	China	pl
315858	Ранчи	India	ru
1404515	西部州 	Kenya	ja
314842	Gangwon	South Korea	fr
1543906	Distretto di Haveri	India	it
27003223	San Diego County	United States	nl
470722	Balkan 	Turkmenistan	pt
1131360	Arak 	Iran	pt
4444852	منطقة لوديانا	India	ar
2099531	Huainan	China	de
389793	Regione di Kaolack	Senegal	it
171368	Boêmia do Sul	Czech Republic	pt
60613	Jacksonville	United States	it
448097	Kohkiluyeh et Buyer Ahmad	Iran	fr
211271	بوغوتا	Colombia	ar
24751	Punjab 	Pakistan	pt
334882	Distretto di Chamarajanagar	India	it
1492681	Prowincja Tibissa	Algeria	pl
217151	ليون 	Mexico	ar
2219143	Yuncheng	China	it
36856547	Katavi Region	Tanzania	en
4081159	Longnan	China	en
27784271	Lạng Sơn Province	Vietnam	en
750441	Vijayawada	India	it
23960380	Dachuan District	China	en
211915	Chandigarh	India	it
7445154	霍姆斯省	Syria	zh
44982260	East Black Sea Region 	Turkey	en
746126	ナーシク	India	ja
3604393	Sa'dah 	Yemen	pt
20929318	沙河口区	China	zh
448106	Province de Yazd	Iran	fr
59062	Hiroshima	Japan	de
463850	ワーシト県	Iraq	ja
465963	济源市	China	zh
25868861	Distrito federal del Cáucaso Norte	Russia	es
3097043	Tabora 	Tanzania	nl
1300302	Yangtze River Delta	Anhui	en
1508183	Fuxin	China	pl
2102426	Baicheng	China	nl
448068	伊拉姆省	Iran	zh
4444852	Ludhiana 	India	de
493358	Bago 	Myanmar	es
180264	Shenyang	China	nl
683115	Región de Vysočina	Czech Republic	es
23980590	مقاطعة باوهي	China	ar
5133169	シアヤ 	Kenya	ja
199805	San Luis Potosí 	Mexico	nl
17932891	西山区	China	ja
1360952	Tangerang	Indonesia	es
292533	Ratchaburi	Thailand	es
8685076	Gangseo-gu	South Korea	es
15102167	Pathein District	Myanmar	en
448570	Bukavu	Democratic Republic of the Congo	pt
7409683	Guajira 	Colombia	pt
2474501	开姆尔县	India	zh
331310	Saraburi 	Thailand	pt
1492658	Provincia di Médéa	Algeria	it
155547	Västergötland	Sweden	nl
2903971	Región Boucle du Mouhoun	Burkina Faso	es
992915	Сабольч-Сатмар-Берег	Hungary	ru
55264	Brabante do Norte	Netherlands	pt
44979653	西馬爾馬拉地區	Turkey	zh
27784258	Бакзянг 	Vietnam	ru
197181	Куньмин	China	ru
8932643	Kaili	China	fr
3123937	Distretto di Satara	India	it
311774	Coyoacán	Mexico	fr
1341094	Kalyan-Dombivali	India	en
4973882	Ariana 	Tunisia	nl
20513	马拉喀什	Morocco	zh
177755	Пуэбла-де-Сарагоса	Mexico	ru
3450	Bursa	Turkey	es
8504	Dublin	Republic of Ireland	nl
457285	Sar-e Pol 	Afghanistan	pt
1684059	Тируваллур 	India	ru
250129	兰州市	China	zh
1935660	Kasjmirvallei	India	nl
57391	Port-au-Prince	Haiti	de
1355385	Malang	Indonesia	fr
182402	Województwo warmińsko-mazurskie	Poland	pl
2095927	Huaibei	China	pt
57400	Rabat 	Morocco	pl
69605	Cantabria	Spain	en
935733	Divisione di Khulna	Bangladesh	it
229525	Pernambuco	Brazil	de
2736	Andaluzja	Spain	pl
520438	Corrientes 	Argentina	pt
30865526	Tiruvannamalai 	India	de
453639	Kalimantan du Sud	Indonesia	fr
36801460	Metropolitana de Porto Alegre	Brazil	it
1628485	Дакнонг	Vietnam	ru
1110810	Kanchipuram district	India	en
766807	布鲁里省	Burundi	zh
32502357	Araraquara 	Brazil	nl
900737	Tabuk	Saudi Arabia	fr
3097048	Región de Tanga	Tanzania	es
447006	Free State 	South Africa	en
1300302	دلتا نهر يانغتسي	Anhui	ar
13906019	Lianshui	China	de
447918	Mashonaland Central	Zimbabwe	pt
1312564	Muaskar 	Algeria	de
379415	Inner London	United Kingdom	en
1188322	جوس	Nigeria	ar
14197	Hanower	Germany	pl
913231	Palghar	India	nl
460900	Macedônia Oriental e Trácia	Greece	pt
502349	昌原市	South Korea	ja
15199	Папуа 	Indonesia	ru
22018	ナッシュビル	United States	ja
2543036	ハナム省	Vietnam	ja
562951	Donetsk	Ukraine	nl
515128	فادودارا	India	ar
32908	Varsóvia	Poland	pt
2135752	Al Bayda Governorate	Yemen	en
1073018	Hulu Langat	Malaysia	fr
57160	Provinz Gelderland	Netherlands	de
229555	Sergipe	Brazil	en
738499	Howrah	India	es
6933210	District de Kendujhar	India	fr
1132332	Bouaké	Ivory Coast	pt
1698613	District de Cachar	India	fr
448686	Provincia di Huambo	Angola	it
1492664	ولاية غليزان	Algeria	ar
457231	古爾省	Afghanistan	zh
3604497	Gouvernement Ta'izz	Yemen	de
7349962	مقاطعة أصفهان	Iran	ar
2819877	Plateau 	Benin	fr
199155	Ürümqi	China	de
7954681	Монреаль	Canada	ru
144777	Hefei	China	fr
3633802	Cazaquistão do Sul	Kazakhstan	pt
4444776	Distretto di Faridkot	India	it
8449898	Nehe	China	fr
1340452	Sabaragamuwa Province	Sri Lanka	en
8497137	Dingzhou	China	it
311667	Chanthaburi 	Thailand	pt
1022671	Santiago de los Caballeros	Dominican Republic	en
3633790	Provincia de Pavlodar	Kazakhstan	es
19450595	Barnala district	India	en
197181	昆明市	China	ja
2562868	Сундаргарх 	India	ru
412727	Shijiazhuang	China	es
929796	Área de la Bahía de Tampa	United States	es
373622	南倫敦	United Kingdom	zh
47905	Calcutta	India	fr
1289358	Süd-Chorasan	Iran	de
18110	Los Angeles	United States	nl
452374	Барранкилья	Colombia	ru
75149	Voivodato di Lubusz	Poland	it
12745881	伊莫州	Nigeria	zh
457216	Provincia de Baghlan	Afghanistan	es
967682	بتشون	South Korea	ar
710455	Departamento La Paz 	Bolivia	de
61129	Finisterre 	France	es
3633805	Kazakhstan-Occidental	Kazakhstan	fr
2018920	恩澤雷科雷大區	Guinea	zh
695737	Distretto di Kolar	India	it
6391966	Bình Tân District	Vietnam	en
24534207	Arbil	Iraq	it
22219	Ottawa	Canada	pt
251116	Prowincja Kamphaeng Phet	Thailand	pl
611381	Ondo	Nigeria	it
25646786	哈雷区	East Germany	zh
16749103	Escania	Sweden	es
427264	Wuxi	China	pl
18087273	南召県	China	ja
85874	Sekwana Nadmorska	France	pl
967682	Bucheon	South Korea	de
5807548	Ramgarh Cantonment	India	it
5339231	الدار البيضاء الكبرى	Morocco	ar
59133	Altos del Sena	France	es
1603721	Região Metropolitana de Montreal	Canada	pt
7970578	Bhiwandi	India	de
2819886	Borgou Department	Benin	en
767655	Jonglei	South Sudan	de
244481	Kaifeng	China	de
255812	Provincia di Sorsogon	Philippines	it
4056630	Бачжун	China	ru
1035076	瓜鲁柳斯	Brazil	zh
1698660	Distrito de Karimganj	India	es
2245744	Žilinský kraj	Slovakia	de
56656	Дакка	Bangladesh	ru
17551726	Toluca	Mexico	en
9495766	Савар 	Bangladesh	ru
493444	Kampong Speu 	Cambodia	de
1988189	Chaohu	China	it
425080	連邦直轄領 	Labuan	ja
1499062	多多馬區	Tanzania	zh
1404497	North-Eastern 	Kenya	de
245296	Provincia de Leyte	Philippines	es
365670	Indore	India	de
461249	ジャランダル	India	ja
2311387	黄山市	China	ja
1193047	Dezhou	China	de
27784271	Province de Lạng Sơn	Vietnam	fr
148994	Tyrol 	Austria	fr
20216	مورافيا	Czech Republic	ar
145335	Orano	Algeria	it
47384	ブルックリン区	United States	ja
6792907	Shizuoka 	Japan	pt
51592	Nouakchott	Mauritania	pt
143881	Xiamen	China	es
448726	مقاطعة مالانجي	Angola	ar
314848	Gyeongsangbuk-do	South Korea	nl
4843552	Nohijahoi tobei dschumhurij	Tajikistan	de
90435	Champagne-Ardenne	France	fr
493357	Ayeyarwady Region	Myanmar	en
3973337	Nuwara Eliya District	Sri Lanka	en
460486	卢迪亚纳	India	zh
1199235	Provincia di Copperbelt	Zambia	it
448234	Provincia di Sofala	Mozambique	it
1702722	Sheikhpura	India	it
154564	Xalapa	Mexico	de
1312197	Banjarmasin	Indonesia	nl
398081	Mequinez	Morocco	es
302286	أوتارا كانادا	India	ar
27862	Sydney	Australia	pl
542692	丹帕沙	Indonesia	zh
179458	Prowincja Annaba	Algeria	pl
3604352	Ad-Dali 	Yemen	pl
2542632	Prowincja Ninh Thuận	Vietnam	pl
713742	Dongguan	China	es
44275267	Bangalore	India	fr
2182480	Sfax 	Tunisia	nl
313645	Cabo Oriental	South Africa	pt
2728806	Yakarta Meridional	Indonesia	es
1404486	Província Oriental 	Kenya	pt
47945	Madhya Pradesh	India	fr
16854	Kuala Lumpur	Malaysia	nl
345194	ポトカルパチェ県	Poland	ja
1869149	Southern Highlands 	Papua New Guinea	pt
46897093	Marrakech-Safi	Morocco	nl
53839	Fort Worth	United States	es
2135222	商丘市	China	ja
30057	Tokyo	Japan	en
351952	Валенсия 	Venezuela	ru
468417	Karbala 	Iraq	pt
2555073	聖安德魯區 	Jamaica	zh
767645	西达尔富尔州	Sudan	zh
166537	Jaipur	India	en
767106	Área Metropolitana do Porto	Valongo	pt
2123225	Jixi	China	pt
11254	Friesland	Netherlands	nl
1013401	Duque de Caxias	Brazil	it
4592311	Dystrykt Jakobabad	Pakistan	pl
2227660	Sokoto 	Nigeria	es
1508978	Tra Vinh	Vietnam	pt
50585	費城	United States	zh
2175959	Área do Oeste 	Sierra Leone	pt
6575289	Ponorogo	Indonesia	pl
4184508	District de Kashmore	Pakistan	fr
1642191	Pereira 	Colombia	pt
696507	南巴奇卡州	Serbia	zh
18482588	Vega de Granada	Spain	it
1776398	カタック	India	ja
90614	Seine-Saint-Denis	France	fr
2107760	Zapopan	Mexico	de
1628598	Provincia di Soc Trang	Vietnam	it
15230615	Bupyeong-gu	South Korea	es
38611371	奇霍塔乌代普尔县	India	zh
37756	Delhi	India	pl
367550	Zaire 	Angola	nl
53446	聖荷西 	United States	zh
39443	阿拉贡自治区	Spain	zh
1545170	Barcelona, Venezuela	Venezuela	en
2543036	Hà Nam	Vietnam	de
508734	ニャラ	Sudan	ja
2860670	Metro Cebu	Philippines	de
4353579	Ouaddaï	Chad	nl
322068	Liuyang 	China	nl
180264	Шэньян	China	ru
502370	Ch'ŏngjin	North Korea	pl
767622	Nil Blanc 	Sudan	fr
211154	Накхонсаван 	Thailand	ru
6886	Chicago	United States	de
6544030	Rushan, Shandong	China	en
23503	Portland	United States	it
2127526	Suihua	China	pl
1702722	Sheikhpura	India	es
448030	Provincia de Ardebil	Iran	es
930120	Xuzhou	China	en
956919	Khulna 	Bangladesh	pt
576409	Baoding	China	fr
386882	Nanchang	China	fr
1797112	Цзеян	China	ru
1101837	Aïn Defla 	Algeria	pt
2019511	Чаоян	China	ru
208761	فنلندا الشرقية	Finland	ar
5074580	جهة كلميم السمارة	Morocco	ar
229497	Acre	Brazil	pt
1001821	Bareli	India	pt
2348469	Deli Serdang	Indonesia	nl
660567	Метохия	Kosovo	ru
7586738	甘井子区	China	zh
301711	District fédéral de l'Oural	Russia	fr
14733653	黄埔区	China	zh
22384865	Distretto di Panamá	Panama	it
6575486	Bekasi 	Indonesia	nl
313645	Prowincja Przylądkowa Wschodnia	South Africa	pl
181779	Midden-Atlantische staten	Delaware	nl
1698676	Distretto di Sonitpur	India	it
4147	Bali	Indonesia	pt
961044	Cuneo 	Italy	pt
7444802	Tartus Governorate	Syria	en
195810	Morelia	Mexico	pt
25334408	North Solapur	India	en
508734	Nyala, Sudan	Sudan	en
751770	Área Metropolitana de Lisboa	Sesimbra	es
2561128	Kendrapara 	India	nl
5063880	タドラ＝アジラル地方	Morocco	ja
186162	Asam	India	pl
28565	Stuttgart	Germany	pl
1236283	Dystrykt Swat	Pakistan	pl
14583785	肥东县	China	zh
1464359	Jaunpur, Uttar Pradesh	India	en
1194850	Distretto di Baramulla	India	it
42821	La Paz	Bolivia	it
90616	Val-d'Oise	France	pt
40151	Аллеппи 	India	ru
4230349	Guigang	China	fr
362774	Nakhon Pathom 	Thailand	de
2995067	Юньфу	China	ru
36877	Bucharest	Romania	en
207598	サン・ペドロ・スーラ	Honduras	ja
1037867	布雷西亞省	Italy	zh
297540	Buganda	Uganda	de
200519	Bagdad 	Iraq	de
186096	Coimbatore	India	en
208760	فنلندا الجنوبية	Finland	ar
2639442	Kigoma 	Tanzania	pl
17022642	Distretto di Lasbela	Pakistan	it
599079	Ахваз	Iran	ru
882148	Chengdé	China	es
767661	Bahr el Ghazal du Nord	South Sudan	fr
1861896	Ya’an	China	pl
20695551	Baota District	China	en
9141178	Hailun	China	en
16908	Kadiogo	Burkina Faso	pt
85874	Département Seine-Maritime	France	de
6575373	Cianjur Regency	Indonesia	en
365656	Changwat Samut Prakan	Thailand	nl
992944	مقاطعة بورسود-آبائوي-زمبلن	Hungary	ar
3604492	Sanaa 	Yemen	nl
46671439	Ville métropolitaine de Bari	Italy	fr
315251	Provincia di Río Negro	Argentina	it
448570	Bukavu	Democratic Republic of the Congo	pl
181779	Stany Środkowoatlantyckie	Delaware	pl
250092	Jinan	China	pt
2256533	Tongzhou District, Beijing	China	en
24065201	城陽区	China	ja
2510648	Mansa 	India	nl
24702775	Xupu	China	de
4347389	Mayo-Kebbi Ouest Region	Chad	en
21531764	New England 	Maine	nl
959398	Yangzhou	China	fr
463861	Maysan	Iraq	pt
2135222	شانغكيو	China	ar
45086725	Bursa Subregion	Turkey	en
3097038	Shinyanga 	Tanzania	nl
931323	Bình Định 	Vietnam	nl
57391	Puerto Príncipe	Haiti	es
7546759	基里尼亞加郡	Kenya	zh
1794242	ヒンガン盟	China	ja
1702709	ムザッファルプル	India	ja
101739	Tijuana	Mexico	es
24704905	Pei County	China	en
57659	Tunis	Tunisia	en
4592313	Distretto di Jamshoro	Pakistan	it
2562868	District de Sundergarh	India	fr
549665	Cesar Department	Colombia	en
2135222	Shangqiu	China	en
1188322	Jos	Nigeria	en
2474501	Каймур 	India	ru
2416067	Lâm Đồng	Vietnam	nl
19450529	Turín	Italy	es
1489244	Kermanshah	Iran	pt
25646297	ロストック県	East Germany	ja
451134	Teresina	Brazil	pt
3364769	Distrito de Bathinda	India	es
2728733	Noord-Jakarta	Indonesia	nl
2187135	المحافظة الشمالية 	Zambia	ar
9420388	ブレーメン	Germany	ja
2561069	卡拉漢迪縣	India	zh
56606	Бамако	Mali	ru
448726	Malanje 	Angola	pt
36636	Medina 	Saudi Arabia	nl
261980	Negros oriental	Philippines	fr
2792918	Jhang District	Pakistan	en
17392427	綿竹市	China	ja
767647	西コルドファン州	Sudan	ja
766805	Provincia de Buyumbura Rural	Burundi	es
241269	Córdoba, Argentina	Argentina	en
61744	Фукуока	Japan	ru
8822826	Migori County	Kenya	de
1142711	آبا 	Nigeria	ar
49719	L'Avana	Cuba	it
19736991	Chengguan District, Lanzhou	China	en
468417	Karbala 	Iraq	pl
3497981	District de Vehari	Pakistan	fr
23503	Portland 	United States	pl
31292325	North Kanpur	India	en
1360952	Tangerang	Indonesia	de
284836	Northern Samar	Philippines	pl
19665485	鎮雄県	China	ja
19605700	Asia Oriental	Macau	es
125315	Lahaur	Pakistan	pl
100730	وينيبيغ	Canada	ar
448193	Provinz Cabo Delgado	Mozambique	de
39760328	Fez	Morocco	pl
30724414	North Athens 	Greece	en
1058722	Faizabad 	India	de
261980	Negros Oriental	Philippines	pt
47332321	Genoa	Italy	en
17306237	Melbourne	Australia	nl
549662	Cauca Department	Colombia	en
451385	Yazd	Iran	de
65213	Кабинда	Angola	ru
323135	大邱廣域市	South Korea	zh
696897	Département de Cochabamba	Bolivia	fr
47946	ボーパール	India	ja
2227643	ولاية كبي	Nigeria	ar
751770	Área Metropolitana de Lisboa	Sesimbra	pt
33891138	Indianapolis 	United States	en
1728129	Langfang	China	de
6575307	Kabupaten de Sidoarjo	Indonesia	fr
1248789	Pulwama 	India	nl
2819873	Уэме 	Benin	ru
867128	Rascht	Iran	de
283965	Cali	Colombia	es
12657477	District de Xiuzhou	China	fr
1340452	Province de Sabaragamuwa	Sri Lanka	fr
45244594	Запорожский городской совет	Ukraine	ru
2227651	Osun 	Nigeria	de
19736849	七里河区	China	zh
2040872	Тхайнгуен 	Vietnam	ru
204114	Bengasi	Libya	de
3097043	Región de Tabora	Tanzania	es
1517366	Western 	Zambia	nl
299207	Provincia de Roi Et	Thailand	es
3973342	Galle District	Sri Lanka	en
259898	هيمبستيد 	United States	ar
20793426	Gaozhou	China	de
746129	Palakkad 	India	nl
8522	デンバー	United States	ja
8504	Dublin	Republic of Ireland	de
1723458	Plateau 	Nigeria	pt
1278576	巴夫那加尔	India	zh
928344	ベンチェ省	Vietnam	ja
865032	Kannur 	India	nl
919756	Liaoyang	China	de
457289	塔哈尔省	Afghanistan	zh
203299	长沙市	China	zh
224112	杜兰戈	Mexico	zh
5802109	Mira-Bhayandar	India	pt
250126	تشانغتشون	China	ar
44275267	Bangalore	India	pt
2031081	Nakuru 	Kenya	nl
767640	西赤道州	South Sudan	zh
162904	Eastern District 	China	de
989795	Dnipropetrovsk	Ukraine	es
425140	Da Nang	Vietnam	en
23727166	Provincia di Nador	Morocco	it
728327	Esmeraldas Province	Ecuador	en
611381	オンド州	Nigeria	ja
746129	Palakkad district	India	en
5068661	Шимла 	India	ru
615410	Тамале	Ghana	ru
307499	Ribeirão Preto	Brazil	fr
17932852	Guandu District	China	en
2249698	مدينة أوردوس	China	ar
44016514	Città metropolitana di Milano	Italy	it
4097469	Zhangye	China	pl
2543321	Phú Yên	Vietnam	nl
24689439	Gaobeidian	China	fr
2339723	Regione del Rukwa	Tanzania	it
767616	加达里夫州	Sudan	zh
250092	Jinan	China	de
3604364	Al Jawf	Yemen	pt
326019	Meghalaya	India	de
549724	Departamento de Sucre	Colombia	de
18710492	Metro Davao	Philippines	en
2542623	Provincia di Khanh Hoa	Vietnam	it
18402	Luanda	Angola	de
2227632	Джигава	Nigeria	ru
472987	Goiânia	Brazil	es
12537	Canton	China	it
3973349	Distrito de Hambantota	Sri Lanka	es
2659164	宿迁市	China	zh
51592	ヌアクショット	Mauritania	ja
448329	Газа 	Mozambique	ru
1646963	Wuhai	China	de
4973882	アリアナ県	Tunisia	ja
2007286	Ghaziabad	India	de
613594	Вэйфан	China	ru
9671209	Arrondissement di Anversa	Belgium	it
308083	محافظة ناخون فانوم	Thailand	ar
3692736	Оран 	Algeria	ru
21953012	منطقة سانجرور	India	ar
93764	奎達	Pakistan	zh
144514	الجيزة 	Egypt	ar
612392	Zhanjiang	China	it
738499	Howrah	India	it
2971880	Kudus 	Indonesia	nl
2070770	Nyanza	Kenya	pt
46703064	Ville métropolitaine de Venise	Italy	fr
59056	Kōbe	Japan	it
