38689358	穆罕默德·本·萨勒曼·本·阿卜杜勒-阿齐兹·阿勒沙特	Saudi Arabia	zh
4024308	プロコピス・パヴロプロス	Greece	ja
98066	Parlementslid	Montserrat	nl
12153654	Élisabeth II	Australia	fr
48688007	Roger Nkodo Dang	African Union	fr
22139241	Michel Temer	Brazil	pt
58925	Маргрете II	Faroe Islands	ru
48599816	Michele Emiliano	Apulia	pl
39048048	Horacio Cartes	Paraguay	de
14916550	Iakoba Italeli	Tuvalu	de
404323	Ashraf Ghani	Afghanistan	pt
21270482	Daniel Ona Ondo	Gabon	es
12153654	エリザベス2世	Saint Vincent and the Grenadines	ja
28910977	Johann Schneider-Ammann	Switzerland	fr
4469239	朱馬利·賽雅貢	Laos	zh
49021224	Serge Telle	Monaco	es
31162122	Enrico Rossi	Tuscany	de
41861793	阿克塞爾·V·約翰森	Faroe Islands	zh
1173624	阿拉萨内·瓦塔拉	Ivory Coast	zh
393865	جان كلود يونكر	European Union	ar
5701266	Patrice Trovoada	São Tomé and Príncipe	nl
38832523	Pietro Grasso	Italy	fr
45372554	Stefano Bonaccini	Emilia-Romagna	en
12153654	Isabel II del Reino Unido	Saint Vincent and the Grenadines	es
36092552	Juha Sipilä	Finland	fr
393737	Keith Mitchell	Grenada	it
12153654	Élisabeth II	British Overseas Territories	fr
21270482	Daniel Ona Ondo	Gabon	fr
1173624	Alassane Ouattara	Ivory Coast	en
1889211	Саварин, Чарльз	Dominica	ru
12153654	Élisabeth II	Canada	fr
399855	Shavkat Mirziyoyev	Uzbekistan	pl
28910781	Simonetta Sommaruga	Switzerland	pl
38630938	Miguel Díaz-Canel	Cuba	en
226113	Mohammed VI	Morocco	fr
10315349	Arseniy Yatsenyuk	Ukraine	pt
6390734	Мнангагва, Эммерсон	Zimbabwe	ru
29410367	Joko Widodo	Indonesia	fr
17972277	Andreas Voßkuhle	Germany	de
18689844	ヴェルナー・ファイマン	Austria	ja
31461191	Fabian Picardo	Gibraltar	pt
42317106	Ana Helena Chacón Echeverría	Costa Rica	fr
39357240	سيسيل لاغروناد	Grenada	ar
48721359	Tapley Seaton	Saint Kitts and Nevis	fr
16988445	Filipe Nyusi	Mozambique	it
2966393	Ahmed Mohammed Mahamoud Silanyo	Somaliland	de
12153654	Isabel II do Reino Unido	Nevis	pt
563975	François Hollande	Saint Barthélemy	pl
18469383	بكر عزت بيجوفيتش	Bosnia and Herzegovina	ar
392341	Ismaïl Omar Guelleh	Djibouti	nl
6476246	Walentina Iwanowna Matwijenko	Russia	de
1321528	Nkosazana Dlamini-Zuma	African Union	fr
428411	Heinz Fischer	Austria	pt
23765453	Cecka Caczewa	Bulgaria	pl
38935005	Tammam Salam	Lebanon	pl
14230694	Olaf Scholz	Hamburg	pt
34046766	Кармона, Энтони	Tobago	ru
45564888	Mustafa Akıncı	Northern Cyprus	nl
36092552	Juha Sipilä	Finland	pt
41572445	Hovik Abrahamyan	Armenia	en
3003806	Tuila'epa Sailele Malielegaoi	Samoa	pt
1873595	James Duddridge	Montserrat	fr
521165	ムハンマド・ビン・ラーシド・アール・マクトゥーム	United Arab Emirates	ja
385653	阿里·哈梅內伊	Iran	zh
57610	Nursultan Äbişulı Nazarbaev	Kazakhstan	it
2708922	إنريكه بينيا نييتو	Mexico	ar
2634434	Абэ, Синдзо	Japan	ru
26895772	Catiuscia Marini	Umbria	fr
1042746	Peter Cosgrove	Australian Antarctic Territory	es
428411	هاينز فيشر	Austria	ar
28077520	Абдулла бин Нассер бин Халифа Аль Тани	Qatar	ru
98066	Parlamentare	Anguilla	it
393734	Кристи, Перри	The Bahamas	ru
44147216	كيم كيلسن	Greenland	ar
29471682	Peter Mutharika	Malawi	nl
385653	Ali Khamenei	Iran	nl
9130071	Silvano Aureoles Conejo	Mexico	en
42216784	Andrej Kiska	Slovakia	pt
534366	Обама, Барак	Northern Mariana Islands	ru
32817	Wladimir Wladimirowitsch Putin	Russia	de
12153654	Elizabeth II	Niue	en
31027377	الباجي قائد السبسي	Tunisia	ar
12351377	Bako Sahakian	Nagorno-Karabakh Republic	fr
22009891	サルバドール・サンチェス・セレン	El Salvador	ja
423930	Roosevelt Skerrit	Dominica	pl
7310634	卡里姆·马西莫夫	Kazakhstan	zh
392497	レツィエ3世	Lesotho	ja
36099564	Colin Roberts	Falkland Islands	pt
41228964	喬治·科維利卡什維利	Georgia	zh
15370659	Faustin-Archange Touadéra	Central African Republic	es
563975	弗朗索瓦·奥朗德	Overseas departments and territories of France	zh
434606	Philip Hammond	South Georgia and the South Sandwich Islands	en
4282944	Manasseh Sogavare	Solomon Islands	pl
4218129	Milorad Dodik	Republika Srpska	pl
6390734	Emmerson Mnangagwa	Zimbabwe	en
49392564	Charlot Salwai	Vanuatu	pl
21507692	Gjorge Ivanov	Republic of Macedonia	pt
26895772	Catiuscia Marini	Umbria	pl
1042746	Косгроув, Питер	Australia	ru
33864801	Abdelilah Benkirane	Morocco	en
309601	Madeleine Bordallo	Guam	de
45616440	Jean Ravelonarivo	Madagascar	fr
392436	Kim Yong-nam	North Korea	pt
42216784	安德烈·基斯卡	Slovakia	zh
1103138	Jacob Zuma	South Africa	pt
104743	Carl XVI. Gustaf	Sweden	de
12153654	Елизавета II	Turks and Caicos Islands	ru
43373660	Anastase Murekezi	Rwanda	fr
534366	Barack Obama	United States Virgin Islands	nl
12153654	Isabel II do Reino Unido	Saint Vincent and the Grenadines	pt
8332209	尼科斯·阿纳斯塔夏季斯	Cyprus	zh
393625	Omar al-Bashir	Sudan	en
98066	Member of Parliament	British Antarctic Territory	fr
48579745	Bidhya Devi Bhandari	Nepal	it
673341	Miloš Zeman	Czech Republic	pt
30875744	阿尔图尔·拉西扎德	Azerbaijan	zh
3556592	Конде, Альфа	Guinea	ru
44307356	Лунгу, Эдгар	Zambia	ru
164053	عبد الله الثاني بن الحسين	Jordan	ar
1436801	Jusuf Kalla	Indonesia	nl
12153654	Elizabeth II van het Verenigd Koninkrijk	Saint Helena	nl
145422	Joe Biden	United States	fr
38982292	Abdoulkader Kamil Mohamed	Djibouti	de
7159912	Rafael Correa	Ecuador	es
263609	Ludwig Scotty	Nauru	pt
12153654	Isabel II do Reino Unido	Cook Islands	pt
279641	Noynoy Aquino	Philippines	pt
36119506	Ricardo Lewandowski	Brazil	de
38935005	تمام سلام	Lebanon	ar
277805	Edi Rama	Albania	pl
12153654	Elizabeth II van het Verenigd Koninkrijk	The Bahamas	nl
1472253	ジョゼフ・ムスカット	Malta	ja
4218129	Milorad Dodik	Republika Srpska	fr
158608	Denis Sassou-Nguesso	Republic of the Congo	nl
4328718	Barnabas Sibusiso Dlamini	Swaziland	de
31334272	Māris Kučinskis	Latvia	de
47996189	لوريلا ستيفانيلي	San Marino	ar
19009053	Jaber Al-Mubarak Al-Hamad Al-Sabah	Kuwait	en
2936571	Norbert Lammert	Germany	es
2928275	Horst Seehofer	Bavaria	es
673341	Земан, Милош	Czech Republic	ru
58925	マルグレーテ2世	Denmark	ja
58925	瑪格麗特二世	Denmark	zh
563975	弗朗索瓦·奥朗德	French Polynesia	zh
46276693	Eduardo Cunha	Brazil	fr
12153654	Isabel II del Reino Unido	Barbados	es
17654778	Giuseppe Bertello	Vatican City	en
57610	Nursultán Nazarbáyev	Kazakhstan	es
972598	Al-Muhtadee Billah	Brunei	pl
40027538	マムヌーン・フセイン	Pakistan	ja
348759	Henri	Luxembourg	de
1873595	James Duddridge	British Antarctic Territory	de
5043544	民主党	Guam	ja
100384	فيليم ألكساندر	Sint Maarten	ar
335230	Islom Karimov	Uzbekistan	es
392300	حمد بن عيسى بن سلمان آل خليفة	Bahrain	ar
22009891	Salvador Sánchez Cerén	El Salvador	en
98969	Filippo VI di Spagna	Spain	it
20224544	Gregorio Sablan	Northern Mariana Islands	de
3052569	Roberto Maroni	Lombardy	fr
393754	Jalifa bin Salman Al Jalifa	Bahrain	es
423930	Скеррит, Рузвельт	Dominica	ru
47529990	Henry Ramos Allup	Venezuela	en
41572445	Howik Abrahamjan	Armenia	de
3626980	Тачи, Хашим	Kosovo	ru
1873595	James Duddridge	British Indian Ocean Territory	pt
4321056	マルク・ルッテ	Netherlands	ja
334090	Idriss Déby	Chad	pt
12153654	Isabel II do Reino Unido	Bermuda	pt
26895772	Catiuscia Marini	Umbria	en
23086949	János Áder	Hungary	de
21507692	ジョルゲ・イヴァノフ	Republic of Macedonia	ja
512734	マリアーノ・ラホイ・ブレイ	Spain	ja
42216784	Киска, Андрей	Slovakia	ru
5472222	Bojan Pajtić	Vojvodina	de
3159008	彼得·波罗申科	Ukraine	zh
40345924	Debora Serracchiani	Friuli-Venezia Giulia	fr
46851552	Ameenah Gurib	Mauritius	it
392432	Anote Tong	Kiribati	es
451733	Justin Trudeau	Canada	en
1042746	ピーター・コスグローブ	Australian Antarctic Territory	ja
534366	Barack Obama	United States Virgin Islands	fr
12153654	Elizabeth II	Commonwealth of Nations	en
392406	Джамме, Яйя	The Gambia	ru
47255438	Hassanal Bolkiah	Brunei	fr
44171033	Michael Georg Link	Organization for Security and Co-operation in Europe	fr
12153654	Elisabetta II del Regno Unito	Saint Helena	it
29471682	Peter Mutharika	Malawi	es
4829258	Serzh Sargsián	Armenia	es
481264	劳尔·朱姆科维奇·哈吉姆巴	Abkhazia	zh
392300	Hamad bin Isa Al Chalifa	Bahrain	de
534366	Barack Obama	Puerto Rico	it
21518053	Omar Abdirashid Ali Shermarke	Somalia	fr
1042746	彼得·科斯格罗夫	Australian Antarctic Territory	zh
100384	威廉-亞歷山大	Curaçao	zh
41572445	Абраамян, Овик Аргамович	Armenia	ru
18469383	Bakir Izetbegović	Bosnia and Herzegovina	en
32817	Vladimir Putin	Russia	it
1873595	James Duddridge	Montserrat	en
46284640	Chalifa al-Ghuwajl	Libya	pl
1110441	Барзани, Нечирван	Iraqi Kurdistan	ru
12153654	伊丽莎白二世	British Virgin Islands	zh
232595	Mahmud Abbas	State of Palestine	pl
39558322	Rami al-Hamd Allah	State of Palestine	pl
12153654	Elżbieta II	Turks and Caicos Islands	pl
22139241	Michel Temer	Brazil	nl
451733	Justin Trudeau	Canada	pl
2363203	سالفا كير	South Sudan	ar
394987	Bethuel Pakalitha Mosisili	Lesotho	pl
43455733	عبد الله الثني	Libya	ar
12153654	Elizabeth II	Anguilla	en
39558322	拉米·哈马达拉	State of Palestine	zh
1889211	Charles Savarin	Dominica	it
22758838	アブドラ・アブドラ	Afghanistan	ja
335230	伊斯蘭·卡里莫夫	Uzbekistan	zh
29562044	Ikililou Dhoinine	Comoros	en
46284640	Chalifa al-Ghweil	Libya	de
6716558	Albert Pahimi Padacké	Chad	en
1841818	Democratic Party of the Virgin Islands	United States Virgin Islands	en
47746384	Jimmy Morales	Guatemala	pl
22758838	Abdullah Abdullah	Afghanistan	it
41760410	路易斯·吉列爾莫·索利斯	Costa Rica	zh
12153654	إليزابيث الثانية	New Zealand	ar
18592548	Carrie Lam	Hong Kong	en
14865236	Charles Michel	Belgium	de
1873595	James Duddridge	Pitcairn Islands	de
